Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-54065,,Working Women,22.0,"Google, Email",85809.0,10573.0,3632.0,1827.0,573678.0,72.71,3.32,Hindi,18.68,Youth,27-04-2025
NY-CMP-54066,Social Media,Tier 2 City Customers,24.0,"Facebook, Instagram, Google",85265.0,6191.0,1754.0,1067.0,534567.0,61.82,7.1,Hindi,10.57,Youth,03-02-2025
NY-CMP-54067,Social Media,Tier 2 City Customers,26.0,"Facebook, Google",15207.0,1979.0,1130.0,542.0,332788.0,492.57,,Hindi,24.01,Tier 2 City Customers,09-08-2024
NY-CMP-54068,Email,Youth,17.0,Google,75621.0,3272.0,1600.0,1219.0,529046.0,234.16,0.85,,8.05,Tier 2 City Customers,29-10-2024
NY-CMP-54069,Influencer,Working Women,20.0,Facebook,47760.0,4519.0,1359.0,893.0,654569.0,295.98,1.48,Hindi,14.18,Youth,07-03-2025
NY-CMP-54070,Email,Tier 2 City Customers,21.0,"Facebook, Google",69071.0,6585.0,3380.0,1242.0,789912.0,,2.0,Hindi,16.23,Working Women,07-02-2025
NY-CMP-54071,Social Media,Working Women,23.0,"Instagram, Facebook, WhatsApp",43318.0,3087.0,1846.0,940.0,604420.0,88.29,6.28,Bengali,13.56,Youth,
NY-CMP-54072,,Tier 2 City Customers,21.0,"WhatsApp, Email",30617.0,3149.0,648.0,476.0,119476.0,457.39,-0.45,English,13.96,Youth,03-11-2024
NY-CMP-54073,Paid Ads,Youth,8.0,"YouTube, Facebook",97163.0,7044.0,1737.0,897.0,679926.0,304.57,1.49,Hindi,9.96,College Students,05-02-2025
NY-CMP-54074,Influencer,Premium Shoppers,5.0,"Facebook, YouTube, Email",54162.0,5371.0,3190.0,2074.0,698938.0,60.01,4.62,English,19.64,Working Women,23-08-2024
NY-CMP-54075,Influencer,Tier 2 City Customers,21.0,WhatsApp,49250.0,6304.0,3456.0,1150.0,457700.0,187.04,1.13,Tamil,22.15,Working Women,09-04-2025
NY-CMP-54076,,Working Women,14.0,Email,20615.0,2172.0,745.0,272.0,80784.0,579.54,-0.49,English,15.47,Youth,23-07-2024
NY-CMP-54077,Social Media,Working Women,16.0,"Google, YouTube, Facebook",47266.0,6224.0,1450.0,643.0,459102.0,208.94,2.42,,17.6,Working Women,28-10-2024
NY-CMP-54078,Email,,21.0,"YouTube, Facebook",41411.0,2479.0,775.0,543.0,194937.0,284.58,0.26,Tamil,9.17,Tier 2 City Customers,21-10-2024
NY-CMP-54079,SEO,Tier 2 City Customers,7.0,"Facebook, Email, Google",50787.0,7571.0,3483.0,2294.0,,33.42,10.13,Hindi,26.28,Youth,03-08-2024
NY-CMP-54080,Social Media,College Students,14.0,"Instagram, WhatsApp",47370.0,5479.0,3130.0,1343.0,637925.0,164.3,1.89,Tamil,21.01,College Students,22-09-2024
NY-CMP-54081,Influencer,Working Women,19.0,"Instagram, Email, WhatsApp",86185.0,8069.0,3872.0,2424.0,1279872.0,98.9,4.34,Hindi,16.67,Tier 2 City Customers,
NY-CMP-54082,Paid Ads,College Students,23.0,Email,82058.0,10662.0,6112.0,2734.0,1104536.0,87.67,,Tamil,23.77,,12-04-2025
NY-CMP-54083,Social Media,Youth,17.0,,81001.0,6704.0,2724.0,1772.0,710572.0,93.29,3.3,Hindi,13.83,College Students,27-11-2024
NY-CMP-54084,Influencer,Working Women,20.0,"Facebook, Google",14100.0,1960.0,977.0,317.0,142650.0,430.56,0.05,English,23.08,College Students,
NY-CMP-54085,Paid Ads,College Students,24.0,"Email, WhatsApp, Facebook",92939.0,13241.0,4183.0,,1175843.0,21.06,15.76,Hindi,22.33,Tier 2 City Customers,24-08-2024
NY-CMP-54086,SEO,Premium Shoppers,12.0,,74357.0,,4122.0,1628.0,,45.34,4.49,Tamil,22.07,College Students,26-07-2024
NY-CMP-54087,Influencer,Premium Shoppers,18.0,YouTube,43458.0,6497.0,3638.0,1279.0,711124.0,63.66,7.73,Hindi,26.26,Working Women,13-12-2024
NY-CMP-54088,Social Media,Premium Shoppers,,Facebook,87887.0,,1072.0,417.0,289815.0,305.43,,Tamil,4.19,Tier 2 City Customers,14-11-2024
NY-CMP-54089,Paid Ads,College Students,,"Google, Instagram",17707.0,434.0,94.0,34.0,15912.0,8703.74,-0.95,Tamil,3.17,Youth,17-10-2024
NY-CMP-54090,Influencer,Tier 2 City Customers,20.0,WhatsApp,27086.0,1868.0,424.0,150.0,84750.0,1967.22,-0.71,Tamil,9.02,College Students,29-07-2024
NY-CMP-54091,Paid Ads,Premium Shoppers,25.0,Email,,8804.0,4224.0,3245.0,,64.69,8.57,Tamil,23.13,Premium Shoppers,23-02-2025
NY-CMP-54092,Email,Premium Shoppers,24.0,Google,26624.0,3952.0,832.0,288.0,69120.0,354.3,-0.32,English,19.05,Premium Shoppers,03-08-2024
NY-CMP-54093,Influencer,College Students,28.0,"Instagram, YouTube",69360.0,1933.0,855.0,364.0,190736.0,402.58,0.3,English,4.54,,
NY-CMP-54094,Influencer,Premium Shoppers,22.0,Email,62412.0,3011.0,1501.0,752.0,551216.0,332.94,1.2,English,8.43,College Students,14-08-2024
NY-CMP-54095,Influencer,College Students,10.0,"Email, WhatsApp",91575.0,7584.0,3766.0,2481.0,1860750.0,70.2,,Hindi,15.1,Premium Shoppers,
NY-CMP-54096,Paid Ads,Youth,20.0,Email,73626.0,6979.0,1645.0,794.0,560564.0,204.28,2.46,English,12.79,Premium Shoppers,06-02-2025
NY-CMP-54097,,College Students,,"Instagram, Facebook",41335.0,5078.0,,2111.0,1644469.0,61.47,11.67,English,24.02,College Students,20-08-2024
NY-CMP-54098,Social Media,Working Women,24.0,Email,78410.0,5193.0,2297.0,1572.0,863028.0,43.95,11.49,Bengali,11.56,Premium Shoppers,30-05-2025
NY-CMP-54099,SEO,College Students,23.0,Facebook,28852.0,3773.0,1133.0,754.0,380016.0,217.39,1.32,Hindi,19.62,Tier 2 City Customers,05-09-2024
NY-CMP-54100,Paid Ads,Tier 2 City Customers,15.0,Email,35468.0,4749.0,1537.0,725.0,482850.0,285.75,1.33,Hindi,19.77,Youth,11-05-2025
NY-CMP-54101,Email,College Students,17.0,Google,62806.0,9280.0,3023.0,1837.0,641113.0,148.51,1.35,Hindi,22.51,College Students,03-07-2024
NY-CMP-54102,Paid Ads,Premium Shoppers,12.0,,76466.0,8303.0,2299.0,715.0,223795.0,261.34,0.2,Bengali,,Youth,13-12-2024
NY-CMP-54103,Email,Working Women,12.0,Email,,5396.0,2163.0,,345363.0,91.87,1.38,,23.95,Premium Shoppers,27-02-2025
NY-CMP-54104,Paid Ads,College Students,17.0,"Instagram, YouTube, Facebook",23448.0,3038.0,986.0,722.0,296020.0,71.85,4.71,Hindi,20.24,Youth,13-05-2025
NY-CMP-54105,SEO,Tier 2 City Customers,11.0,"WhatsApp, Email",42433.0,6323.0,2733.0,,510048.0,138.15,3.46,Bengali,23.29,Tier 2 City Customers,02-11-2024
NY-CMP-54106,Social Media,Premium Shoppers,19.0,,95745.0,,4214.0,2422.0,1593676.0,103.62,5.35,Bengali,14.72,Tier 2 City Customers,17-12-2024
NY-CMP-54107,,Tier 2 City Customers,10.0,,50696.0,1428.0,352.0,165.0,50160.0,537.17,-0.43,English,3.84,,06-03-2025
NY-CMP-54108,,Working Women,29.0,Email,45003.0,1386.0,341.0,116.0,31668.0,2235.68,-0.88,Hindi,4.1,Working Women,06-08-2024
NY-CMP-54109,SEO,Working Women,26.0,YouTube,97120.0,8515.0,2107.0,950.0,681150.0,281.75,1.54,English,11.92,Youth,19-02-2025
NY-CMP-54110,Paid Ads,Working Women,15.0,Email,45416.0,5910.0,3520.0,2731.0,939464.0,99.71,2.45,Bengali,26.78,Working Women,05-01-2025
NY-CMP-54111,Paid Ads,College Students,17.0,,69385.0,7935.0,3251.0,1941.0,989910.0,98.24,4.19,Hindi,,Premium Shoppers,21-04-2025
NY-CMP-54112,Email,Premium Shoppers,23.0,Google,12269.0,873.0,317.0,139.0,73392.0,1250.91,-0.58,English,10.83,College Students,10-05-2025
NY-CMP-54113,Paid Ads,Youth,26.0,"Instagram, YouTube, Facebook",87242.0,,1143.0,426.0,319500.0,473.95,0.58,English,4.93,Working Women,11-05-2025
NY-CMP-54114,Influencer,Youth,29.0,WhatsApp,23796.0,3045.0,1036.0,713.0,320850.0,398.88,0.13,Tamil,20.15,Tier 2 City Customers,29-12-2024
NY-CMP-54115,Email,Tier 2 City Customers,24.0,YouTube,39537.0,2925.0,971.0,456.0,165984.0,293.82,0.24,Tamil,11.01,Working Women,27-03-2025
NY-CMP-54116,,Premium Shoppers,27.0,Instagram,50074.0,7301.0,3340.0,1263.0,395319.0,82.83,2.78,Tamil,23.77,Premium Shoppers,08-04-2025
NY-CMP-54117,Social Media,Working Women,27.0,"Google, WhatsApp, Facebook",13614.0,386.0,155.0,109.0,26051.0,1555.43,-0.85,Hindi,4.77,,27-01-2025
NY-CMP-54118,SEO,College Students,27.0,"WhatsApp, Instagram",29001.0,1694.0,990.0,705.0,546375.0,86.47,7.96,Bengali,11.69,Premium Shoppers,15-09-2024
NY-CMP-54119,Influencer,Tier 2 City Customers,26.0,"WhatsApp, Instagram",96055.0,11738.0,5265.0,3626.0,775964.0,60.1,2.56,Tamil,21.48,College Students,30-08-2024
NY-CMP-54120,Social Media,College Students,6.0,"WhatsApp, Facebook",54474.0,3214.0,1722.0,1123.0,485136.0,144.75,1.98,Tamil,11.12,College Students,28-07-2024
NY-CMP-54121,Influencer,Tier 2 City Customers,9.0,Google,39316.0,3450.0,1758.0,795.0,579555.0,338.82,1.15,Tamil,15.27,Tier 2 City Customers,16-03-2025
NY-CMP-54122,Paid Ads,Tier 2 City Customers,29.0,"Facebook, Instagram",89770.0,4182.0,2492.0,1281.0,480375.0,230.82,0.62,Tamil,8.86,College Students,16-07-2024
NY-CMP-54123,Influencer,Premium Shoppers,26.0,Google,63458.0,2790.0,1499.0,689.0,244595.0,408.06,-0.13,English,7.84,Working Women,01-02-2025
NY-CMP-54124,Social Media,,5.0,YouTube,93226.0,9210.0,,,443175.0,148.91,2.19,Tamil,13.09,Premium Shoppers,10-01-2025
NY-CMP-54125,SEO,Tier 2 City Customers,12.0,"YouTube, Email, WhatsApp",28439.0,4187.0,1042.0,757.0,436032.0,260.09,1.21,Bengali,21.05,College Students,
NY-CMP-54126,,Youth,7.0,"Instagram, YouTube, Google",73721.0,7145.0,2524.0,1154.0,304656.0,50.24,4.25,Tamil,14.68,Working Women,03-05-2025
NY-CMP-54127,,,8.0,Facebook,40511.0,971.0,229.0,125.0,85375.0,1500.14,-0.54,Bengali,3.27,Working Women,20-10-2024
NY-CMP-54128,Email,Working Women,22.0,WhatsApp,40752.0,1502.0,581.0,366.0,181170.0,513.75,-0.04,Bengali,6.01,Premium Shoppers,10-11-2024
NY-CMP-54129,Social Media,Youth,16.0,Facebook,33712.0,916.0,500.0,398.0,,628.22,-0.49,English,5.38,Working Women,28-07-2024
NY-CMP-54130,Email,College Students,30.0,"Email, Facebook, YouTube",69254.0,7974.0,3475.0,1285.0,,209.75,1.43,Hindi,18.39,Working Women,09-12-2024
NY-CMP-54131,Paid Ads,Premium Shoppers,23.0,"WhatsApp, Google, Instagram",10408.0,988.0,363.0,261.0,57942.0,500.93,-0.56,Tamil,15.49,Tier 2 City Customers,21-05-2025
NY-CMP-54132,Social Media,Premium Shoppers,,"Google, Facebook",51402.0,5316.0,1401.0,634.0,464088.0,228.37,2.21,Bengali,14.3,Tier 2 City Customers,10-04-2025
NY-CMP-54133,SEO,Youth,30.0,"Instagram, Google",37018.0,4628.0,1002.0,462.0,218064.0,648.84,-0.27,English,16.46,Premium Shoppers,18-08-2024
NY-CMP-54134,Email,Tier 2 City Customers,,"Google, YouTube",62631.0,3412.0,1056.0,720.0,382320.0,235.49,1.25,Tamil,8.28,Tier 2 City Customers,04-01-2025
NY-CMP-54135,Social Media,Working Women,22.0,"Email, YouTube, Facebook",34868.0,2556.0,1007.0,665.0,400995.0,400.37,0.51,Bengali,12.13,,27-10-2024
NY-CMP-54136,Email,Premium Shoppers,17.0,"Instagram, Email, YouTube",94898.0,10329.0,2584.0,1130.0,557090.0,148.5,2.32,Bengali,14.8,Youth,06-07-2024
NY-CMP-54137,Email,College Students,15.0,"Google, YouTube",52710.0,1210.0,448.0,170.0,113900.0,1062.49,-0.37,English,3.47,Tier 2 City Customers,11-05-2025
NY-CMP-54138,Influencer,College Students,10.0,"Facebook, Email, Google",16033.0,2200.0,933.0,475.0,285000.0,368.69,0.63,Tamil,22.5,College Students,13-08-2024
NY-CMP-54139,Email,Working Women,8.0,"Instagram, Google",59812.0,6129.0,,1939.0,705796.0,55.71,5.53,Bengali,17.87,Youth,10-03-2025
NY-CMP-54140,Paid Ads,College Students,6.0,"Email, WhatsApp, YouTube",54322.0,6015.0,2925.0,1459.0,843302.0,201.85,1.86,Tamil,19.14,Working Women,28-10-2024
NY-CMP-54141,Email,College Students,8.0,"YouTube, Email, Facebook",,2033.0,1022.0,587.0,160251.0,190.64,0.43,Hindi,22.33,Premium Shoppers,
NY-CMP-54142,Social Media,Youth,17.0,"Facebook, WhatsApp, YouTube",65240.0,8797.0,4005.0,,1290240.0,66.6,6.57,Bengali,23.55,College Students,18-08-2024
NY-CMP-54143,Email,Youth,8.0,YouTube,35188.0,972.0,322.0,177.0,118590.0,1135.83,-0.41,English,4.18,College Students,13-09-2024
NY-CMP-54144,Email,College Students,21.0,"Email, YouTube",80807.0,3362.0,853.0,580.0,270860.0,172.06,1.71,Tamil,5.93,College Students,19-01-2025
NY-CMP-54145,Email,Premium Shoppers,20.0,"Email, Facebook, Google",79459.0,2940.0,1374.0,875.0,534625.0,165.26,2.7,Hindi,6.53,Youth,07-02-2025
NY-CMP-54146,SEO,College Students,25.0,Instagram,66855.0,8566.0,3909.0,2929.0,1988791.0,91.65,,Tamil,23.04,Working Women,07-01-2025
NY-CMP-54147,Paid Ads,Working Women,20.0,"Facebook, Instagram, WhatsApp",15329.0,1762.0,1014.0,732.0,555588.0,255.38,1.97,English,22.88,Youth,15-10-2024
NY-CMP-54148,Influencer,Working Women,,"YouTube, Email",56193.0,2062.0,1050.0,632.0,391840.0,425.96,0.46,Bengali,6.66,Tier 2 City Customers,27-11-2024
NY-CMP-54149,Paid Ads,Tier 2 City Customers,5.0,"Google, WhatsApp, Instagram",48294.0,4256.0,2348.0,1869.0,519582.0,118.64,1.34,Bengali,17.54,Tier 2 City Customers,30-08-2024
NY-CMP-54150,Paid Ads,Working Women,29.0,"Facebook, Google, Email",56844.0,8409.0,2227.0,1237.0,573968.0,71.85,,Hindi,20.89,Working Women,
NY-CMP-54151,Paid Ads,Working Women,27.0,,37156.0,1015.0,332.0,183.0,114924.0,293.75,1.14,Tamil,4.12,Youth,19-02-2025
NY-CMP-54152,Paid Ads,Tier 2 City Customers,5.0,"Facebook, Instagram",15408.0,478.0,258.0,152.0,54568.0,624.56,-0.43,Bengali,5.76,Tier 2 City Customers,14-07-2024
NY-CMP-54153,Paid Ads,Tier 2 City Customers,13.0,"YouTube, Instagram, Email",98218.0,8305.0,4668.0,3504.0,756864.0,55.26,2.91,Hindi,16.78,Tier 2 City Customers,07-09-2024
NY-CMP-54154,Paid Ads,Working Women,14.0,YouTube,81388.0,10695.0,3791.0,2802.0,1294524.0,96.2,3.8,Bengali,21.24,Working Women,23-03-2025
NY-CMP-54155,Social Media,Working Women,28.0,Email,36289.0,5051.0,1406.0,889.0,497840.0,291.05,0.92,English,20.24,Premium Shoppers,14-01-2025
NY-CMP-54156,Paid Ads,Premium Shoppers,26.0,"Facebook, Instagram",55689.0,4958.0,2814.0,1736.0,385392.0,107.34,1.07,English,17.07,Tier 2 City Customers,26-09-2024
NY-CMP-54157,Email,College Students,8.0,"YouTube, Facebook",94750.0,12225.0,6136.0,3554.0,2448706.0,57.5,10.98,Bengali,23.13,Youth,29-01-2025
NY-CMP-54158,Paid Ads,Youth,26.0,,24198.0,2398.0,1113.0,663.0,317577.0,104.73,3.57,Hindi,17.25,Premium Shoppers,
NY-CMP-54159,Social Media,Working Women,13.0,"WhatsApp, YouTube",11950.0,1590.0,718.0,466.0,370004.0,379.71,1.09,,23.21,Tier 2 City Customers,28-01-2025
NY-CMP-54160,Social Media,Premium Shoppers,14.0,"YouTube, Google",48738.0,3891.0,1866.0,899.0,265205.0,93.84,2.14,,13.66,Youth,15-09-2024
NY-CMP-54161,Email,Tier 2 City Customers,10.0,"Google, YouTube",34009.0,3102.0,813.0,494.0,145236.0,434.24,-0.32,Bengali,12.96,Tier 2 City Customers,01-11-2024
NY-CMP-54162,Influencer,Tier 2 City Customers,9.0,Instagram,47785.0,2021.0,430.0,164.0,107748.0,1257.83,-0.48,Bengali,5.47,Youth,29-03-2025
NY-CMP-54163,SEO,College Students,26.0,Instagram,32856.0,710.0,351.0,222.0,106338.0,659.73,-0.27,Hindi,3.9,College Students,
NY-CMP-54164,SEO,College Students,5.0,"Facebook, Email",35530.0,2972.0,704.0,524.0,369420.0,457.58,0.54,Tamil,11.82,Tier 2 City Customers,20-08-2024
NY-CMP-54165,Social Media,College Students,14.0,"Google, Facebook, YouTube",24446.0,1665.0,,193.0,51531.0,471.27,-0.43,Hindi,,Working Women,26-12-2024
NY-CMP-54166,Email,,21.0,Google,11678.0,,762.0,443.0,343325.0,533.77,0.45,Tamil,22.56,Premium Shoppers,31-01-2025
NY-CMP-54167,SEO,Youth,24.0,,59913.0,6795.0,2459.0,1096.0,,152.59,4.12,English,17.28,Working Women,19-02-2025
NY-CMP-54168,Email,College Students,28.0,"Facebook, WhatsApp",75919.0,2937.0,655.0,217.0,54250.0,633.52,-0.61,,5.02,College Students,23-10-2024
NY-CMP-54169,Influencer,Working Women,,Email,10555.0,862.0,490.0,277.0,99166.0,246.66,0.45,Tamil,15.43,Youth,17-03-2025
NY-CMP-54170,Social Media,Tier 2 City Customers,16.0,"Instagram, WhatsApp",68838.0,5205.0,2394.0,1785.0,462315.0,,1.25,Bengali,13.63,,28-10-2024
NY-CMP-54171,Influencer,College Students,25.0,"Facebook, Google",10497.0,951.0,403.0,155.0,94240.0,1062.62,-0.43,Hindi,14.38,Tier 2 City Customers,13-12-2024
NY-CMP-54172,SEO,Premium Shoppers,18.0,"YouTube, WhatsApp, Google",81490.0,3642.0,1680.0,752.0,435408.0,115.27,,English,7.45,Working Women,25-04-2025
NY-CMP-54173,Paid Ads,Premium Shoppers,18.0,"Instagram, WhatsApp, Google",52477.0,1951.0,1154.0,715.0,274560.0,264.06,0.45,Bengali,7.28,,24-11-2024
NY-CMP-54174,SEO,Youth,,"Instagram, YouTube",,3388.0,1354.0,930.0,434310.0,168.51,1.77,Bengali,17.54,Youth,21-02-2025
NY-CMP-54175,Email,Youth,14.0,"WhatsApp, YouTube, Google",31971.0,4578.0,1335.0,725.0,191400.0,258.55,,English,20.76,Premium Shoppers,07-02-2025
NY-CMP-54176,Email,Tier 2 City Customers,5.0,Instagram,78947.0,8996.0,3596.0,1615.0,586245.0,,1.55,Bengali,18.0,Premium Shoppers,26-07-2024
NY-CMP-54177,SEO,Tier 2 City Customers,13.0,"YouTube, Email, Google",42840.0,6065.0,1947.0,761.0,364519.0,198.98,1.41,English,20.48,Youth,05-10-2024
NY-CMP-54178,Social Media,Working Women,27.0,"Email, Google, WhatsApp",79981.0,6798.0,2486.0,892.0,681488.0,171.52,3.45,English,12.72,Working Women,01-06-2025
NY-CMP-54179,Social Media,Tier 2 City Customers,22.0,"WhatsApp, YouTube, Email",65294.0,8909.0,4569.0,2032.0,713232.0,33.52,9.47,English,23.75,Premium Shoppers,15-07-2024
NY-CMP-54180,Paid Ads,,5.0,YouTube,46603.0,2837.0,1172.0,887.0,596064.0,102.61,5.55,Bengali,10.51,College Students,21-08-2024
NY-CMP-54181,SEO,Tier 2 City Customers,,WhatsApp,,,1376.0,589.0,225587.0,368.84,0.04,Bengali,20.41,Youth,08-01-2025
NY-CMP-54182,SEO,Tier 2 City Customers,25.0,"Google, Facebook",28548.0,1322.0,416.0,275.0,152900.0,1019.38,-0.45,Hindi,7.05,College Students,29-05-2025
NY-CMP-54183,Paid Ads,Working Women,12.0,"Instagram, Google, WhatsApp",98966.0,12141.0,5274.0,3972.0,977112.0,47.53,4.18,Bengali,21.61,,22-04-2025
NY-CMP-54184,Paid Ads,Working Women,8.0,"Instagram, YouTube",78887.0,3033.0,,,,235.57,1.97,English,7.18,College Students,19-02-2025
NY-CMP-54185,Social Media,Youth,6.0,Google,12650.0,1599.0,325.0,165.0,86790.0,497.06,0.06,Bengali,16.51,Working Women,06-03-2025
NY-CMP-54186,Email,Working Women,23.0,"Google, Facebook, Instagram",44884.0,1802.0,737.0,404.0,239168.0,180.45,2.28,Tamil,6.56,Working Women,16-02-2025
NY-CMP-54187,SEO,Tier 2 City Customers,19.0,"WhatsApp, Instagram",86357.0,9741.0,5631.0,4144.0,948976.0,14.76,14.52,Hindi,,Working Women,01-02-2025
NY-CMP-54188,SEO,Tier 2 City Customers,28.0,"Email, Facebook",99366.0,2062.0,1160.0,747.0,466875.0,229.24,1.73,English,3.99,Youth,27-04-2025
NY-CMP-54189,Influencer,,27.0,Email,95751.0,4706.0,2201.0,991.0,378562.0,222.25,0.72,Tamil,8.25,Working Women,22-04-2025
NY-CMP-54190,Email,,24.0,"WhatsApp, Facebook, Google",62433.0,1340.0,614.0,444.0,225108.0,411.66,0.23,English,3.84,Premium Shoppers,23-02-2025
NY-CMP-54191,Paid Ads,College Students,17.0,Instagram,80266.0,5084.0,1273.0,934.0,216688.0,281.18,-0.17,Tamil,9.08,College Students,20-02-2025
NY-CMP-54192,Influencer,Working Women,6.0,Instagram,67400.0,4869.0,1149.0,488.0,317200.0,120.99,4.37,Bengali,9.65,Youth,14-10-2024
NY-CMP-54193,Paid Ads,College Students,12.0,"YouTube, Instagram",,3420.0,1871.0,790.0,291510.0,215.48,0.71,Hindi,9.6,Working Women,21-08-2024
NY-CMP-54194,SEO,Working Women,24.0,"Facebook, Instagram",62234.0,1333.0,558.0,424.0,226416.0,613.03,-0.13,,,Premium Shoppers,13-03-2025
NY-CMP-54195,Paid Ads,Premium Shoppers,22.0,"Google, Instagram, Email",67984.0,5681.0,1399.0,469.0,130382.0,554.27,-0.5,Tamil,11.1,College Students,26-09-2024
NY-CMP-54196,Social Media,Working Women,15.0,"Instagram, WhatsApp",85735.0,3304.0,977.0,751.0,348464.0,305.94,0.52,Hindi,5.87,Premium Shoppers,08-10-2024
NY-CMP-54197,Paid Ads,College Students,30.0,"Facebook, YouTube",50285.0,3951.0,1258.0,902.0,570966.0,182.98,2.46,Hindi,12.15,Premium Shoppers,22-03-2025
NY-CMP-54198,Influencer,Premium Shoppers,27.0,"WhatsApp, YouTube",29138.0,3291.0,1894.0,,603439.0,49.79,8.86,Bengali,22.01,Premium Shoppers,23-05-2025
NY-CMP-54199,,,5.0,"Instagram, Email, YouTube",34932.0,4301.0,1646.0,525.0,279825.0,425.78,0.25,English,18.53,Tier 2 City Customers,15-07-2024
NY-CMP-54200,Social Media,Tier 2 City Customers,29.0,Instagram,47267.0,,1102.0,739.0,229829.0,167.78,0.85,Tamil,9.27,Youth,03-03-2025
NY-CMP-54201,Email,Youth,24.0,"WhatsApp, YouTube, Facebook",,2245.0,775.0,275.0,187825.0,,-0.13,English,6.12,Premium Shoppers,11-12-2024
NY-CMP-54202,SEO,Tier 2 City Customers,27.0,"Email, YouTube",77203.0,9275.0,2337.0,1235.0,780520.0,82.68,6.64,Hindi,16.64,Tier 2 City Customers,05-05-2025
NY-CMP-54203,Social Media,Tier 2 City Customers,7.0,"YouTube, Instagram",63818.0,7458.0,,1703.0,490464.0,61.47,,English,19.23,College Students,25-04-2025
NY-CMP-54204,Influencer,Working Women,19.0,Email,37306.0,5026.0,2616.0,1213.0,777533.0,,4.78,Hindi,23.74,College Students,12-02-2025
NY-CMP-54205,Paid Ads,Youth,12.0,,71228.0,9030.0,2150.0,,256080.0,257.18,-0.14,Tamil,17.33,Youth,21-09-2024
NY-CMP-54206,Email,Youth,26.0,,34060.0,4393.0,,649.0,493240.0,299.8,1.54,Bengali,17.52,Working Women,24-04-2025
NY-CMP-54207,Social Media,Tier 2 City Customers,,Instagram,18449.0,2561.0,1452.0,682.0,285076.0,369.08,0.13,Bengali,25.45,Tier 2 City Customers,04-02-2025
NY-CMP-54208,Social Media,College Students,23.0,"Email, YouTube, WhatsApp",81056.0,4630.0,1581.0,1044.0,817452.0,99.22,6.89,Hindi,8.95,College Students,21-03-2025
NY-CMP-54209,Paid Ads,Youth,19.0,"Google, Facebook, Email",84510.0,5774.0,2036.0,1536.0,1156608.0,100.03,6.53,Tamil,11.06,College Students,
NY-CMP-54210,Email,Premium Shoppers,11.0,"Instagram, Email, WhatsApp",25012.0,1689.0,620.0,351.0,169884.0,367.56,0.32,Bengali,10.63,,27-03-2025
NY-CMP-54211,SEO,Premium Shoppers,11.0,WhatsApp,18611.0,404.0,155.0,94.0,51794.0,710.77,-0.22,,3.51,Youth,11-08-2024
NY-CMP-54212,Influencer,Youth,25.0,YouTube,38667.0,,708.0,418.0,253726.0,563.42,,Tamil,7.54,Premium Shoppers,20-12-2024
NY-CMP-54213,Paid Ads,Working Women,5.0,"Google, Facebook, YouTube",36638.0,1686.0,691.0,283.0,174328.0,230.11,1.68,Bengali,7.26,Premium Shoppers,01-05-2025
NY-CMP-54214,Paid Ads,Premium Shoppers,12.0,"Email, Facebook, Google",79717.0,6319.0,2434.0,1647.0,741150.0,44.69,9.07,Tamil,13.05,Youth,28-09-2024
NY-CMP-54215,SEO,Premium Shoppers,7.0,"Facebook, Google, Email",54159.0,2677.0,1532.0,934.0,735992.0,93.56,7.42,Bengali,9.5,Youth,11-04-2025
NY-CMP-54216,Influencer,College Students,9.0,"Email, Facebook, WhatsApp",18699.0,628.0,159.0,82.0,49446.0,2683.4,-0.78,Bengali,4.65,College Students,25-10-2024
NY-CMP-54217,Influencer,Working Women,25.0,"YouTube, Instagram",,7204.0,3355.0,1681.0,1144761.0,143.66,3.74,Bengali,14.3,Tier 2 City Customers,09-09-2024
NY-CMP-54218,SEO,Premium Shoppers,19.0,Instagram,,4510.0,1412.0,797.0,192077.0,272.47,-0.12,English,14.22,Youth,05-03-2025
NY-CMP-54219,Email,College Students,13.0,"Facebook, Email, Instagram",61398.0,,2571.0,1090.0,715040.0,240.62,1.73,Tamil,20.26,,30-11-2024
NY-CMP-54220,Paid Ads,Working Women,20.0,"WhatsApp, Instagram",44050.0,980.0,384.0,,55238.0,959.1,-0.59,Tamil,3.42,Tier 2 City Customers,01-10-2024
NY-CMP-54221,Paid Ads,Premium Shoppers,25.0,"WhatsApp, YouTube, Facebook",32129.0,1140.0,597.0,286.0,137280.0,997.65,-0.52,Hindi,6.3,Youth,30-04-2025
